filename,category,group
347239117_665232552310172_8698217756043817800_n_jpg.rf.DBrCBj3LDuBV22qjOiIe.jpg,Other,Other
322523441_1093141358049676_8424641832376835359_n_jpg.rf.uLkcTV1a8lKAK1iWKOLW.jpg,Other,Other
363800648_630864188805438_1437342084641796470_n_jpg.rf.umlHlz4E3nIwfShvIfHd.jpg,Other,Other
302685036_843623846797901_3599284163771489634_n_webp.rf.uXzAcZfJEke1kpCOsru7.webp,Other,Other
337679755_1371256097061052_8843484652760668789_n_jpg.rf.uULxhRAmGoikRbOL8ggq.jpg,Semi-Formal Kurta,Semi Formal
344879120_195222430007111_2568363895568162215_n_jpg.rf.uNKiTE4ClKkGFpJpwaIu.jpg,Other,Other
387826049_335906935619668_1637314892783086173_n_jpg.rf.vRGknbTvIqj5eNo58zcn.jpg,Everyday Casual Dupatta,Everyday Casual
347271901_777085694080293_5171560382255096472_n_jpg.rf.vNv8YKtcL4jpfqVw3BhC.jpg,Semi-Formal Kurta,Semi Formal
350363431_1494035951130569_5999775063530548026_n_jpg.rf.uylJn6RzmoFyx0QLWGBd.jpg,Everyday Casual Kurta,Everyday Casual
305239326_654908952640357_9009968223959364674_n_jpg.rf.vSy7zMBFBIoXpq0ysJll.jpg,Everyday Casual Straight Pant,Everyday Casual
296624742_120832764023472_4471995910087875253_n_webp.rf.vRLzlFkTwbMzlApvRXC1.webp,Everyday Casual Kurta,Everyday Casual
347393524_983031386187675_8177235505652383906_n_jpg.rf.vxWwsBYfqU9ULe2jzHdp.jpg,Other,Other
311642631_195898612836549_1801469860733409098_n_jpg.rf.vxXRM6JMzvJX7audmXvs.jpg,Other,Other
284900289_701352601118963_4618987552962581272_n_jpg.rf.wHbqxwEy0cnp9QvD0J69.jpg,Other,Other
317152769_549896340315736_5900719245787003602_n_jpg.rf.wFuqHWM9XuMkmqyy4USY.jpg,Everyday Casual Kurta,Everyday Casual
349223121_6215443581871870_3693362491795505277_n_jpg.rf.wJSzHnThyyjf3cZp9D0H.jpg,Everyday Casual Kurta,Everyday Casual
317059949_1303857610451226_2490275740845952980_n_jpg.rf.vyii7se0Xh7BaoIJ0fOh.jpg,Everyday Casual Dupatta,Everyday Casual
348228578_283653290672434_2725885206272085031_n_jpg.rf.wN430BCJMxrXmnkPsccH.jpg,Other,Other
366711577_304802598730102_4313442880808004014_n_jpg.rf.x0Tk2SDkml04WB4Oum1i.jpg,Other,Other
328252823_575619714474767_1206752122800488722_n_jpg.rf.xBrGCvOlc2mbWlRwvRdD.jpg,Other,Other
331340139_661939859067023_5264235222244528406_n_jpg.rf.wxzg2QJFesDnSEMewbrj.jpg,Semi-Formal Kurta,Semi Formal
362627655_829356758550587_6040592961178856576_n_jpg.rf.xPgHux7qsD7XwMQ6CXbo.jpg,Other,Other
332818581_946829276472416_393365181347839045_n_jpg.rf.wd4gFQd0HVtg94yATq53.jpg,Other,Other
345541536_6105504252858592_1348748424192816835_n_jpg.rf.xeh2eJfBiEwGtiftRr3r.jpg,Other,Other
287939884_174132668328667_3187593057618650275_n_jpg.rf.xcvw0SOtJsIgRrxDU8EP.jpg,Other,Other
301674909_1079801562675487_184875843361263517_n_jpg.rf.y9wOzHfTiayqEfv9Qhni.jpg,Other,Other
371092067_1485373682282439_5132616899330907150_n_jpg.rf.yIrTBUxfWlY1FYQTtW2d.jpg,Everyday Casual Kurta,Everyday Casual
361614834_291837630026599_8040872682165196581_n_jpg.rf.yPt8gfiuoGQt8SSqIqcm.jpg,Other,Other
386397494_6455890594533912_5655384792423406545_n_jpg.rf.y5Mv7SMBBDQxjHhjU6Wv.jpg,Everyday Casual Kurta,Everyday Casual
300411838_800168467654281_4002355620286340155_n_jpg.rf.yhijv5cW4WCpbeYdBWQS.jpg,Other,Other
337444440_224715073430888_9029735644957112401_n_jpg.rf.GDRbmNKK7pLlMRUxcp2z.jpg,Everyday Casual Kurta,Everyday Casual
384196225_18396926236053839_3019387610122748067_n_jpg.rf.GHMcwk9yHLooSbFaWwMX.jpg,Semi-Formal Sari,Semi Formal
292131355_598641754914722_2731787046227573694_n_jpg.rf.GVZqxcqfZ7Kugb37uFso.jpg,Wedding Guest Maxi,Formal
317000114_696969948457220_5352452253224309680_n_jpg.rf.GuyQbwJl3GstCbF9WQ9u.jpg,Other,Other
377227657_616577363728733_959519271013774167_n_jpg.rf.H3HxmRO3ZcJv8tHGtUBh.jpg,Everyday Casual Kurta,Everyday Casual
370115514_334210332455995_8216652249155042940_n_jpg.rf.HByAV5JhOab69OhQxE9F.jpg,Everyday Casual Kurta,Everyday Casual
290448679_1111052522825045_7417880269272639127_n_jpg.rf.G4GpHVxk543MoWIneU9L.jpg,Everyday Casual Trousers,Everyday Casual
347244379_669263001907127_5450436453320709518_n_jpg.rf.Gaj75zRoq7NlXOBCgYpf.jpg,Semi-Formal Kurta,Semi Formal
332220146_723463632770656_2291306049925039284_n_jpg.rf.HUXdkpAvB7e2vyf321GQ.jpg,Everyday Casual Kurta,Everyday Casual
277075902_1679366869091080_5282429937429408546_n_jpg.rf.HWEnDgsa7j4eYvV83HKL.jpg,Wedding Guest Dupatta,Formal
297809147_606409111100688_6917107257795099684_n_webp.rf.HCTI7K3FDecXZVxPHSDy.webp,Everyday Casual Kurta,Everyday Casual
364418390_1035648670766705_7466420140602929862_n_jpg.rf.HenswB3tGtqSPIczAM3V.jpg,Everyday Casual Kurta,Everyday Casual
284126988_704707347414893_6565337250626057537_n_jpg.rf.Hd8tYaYXpoXiy8pTtj7k.jpg,Other,Other
287933873_315590710789198_2534867759420532087_n_jpg.rf.HtX9WlHmHQLrTsJGOPMQ.jpg,Other,Other
290883185_130293449690904_2457892319363635759_n_jpg.rf.Hs6YHP2auAbL1QGz5WHl.jpg,Everyday Casual Kurta,Everyday Casual
366416665_683805269749973_3951445646613226735_n_jpg.rf.I1EkOUFN0TzD9No0dGBN.jpg,Everyday Casual Kurta,Everyday Casual
283890546_532342241712951_1310099839509931593_n_jpg.rf.HyJTpecTrucij5uXPcrd.jpg,Everyday Casual Kurta,Everyday Casual
313986132_470656594919979_2216576356119663704_n_jpg.rf.HujKgckDZaY1HFjCKtzF.jpg,Everyday Casual Kurta,Everyday Casual
341902063_544346954288193_7234681011487232774_n_jpg.rf.HqnSdFzhW6SZVPSvewVO.jpg,Other,Other
306167155_1073507936861184_506526997216185705_n_jpg.rf.IEZ1F8rs3YHq88cAtZcq.jpg,Everyday Casual Kurta,Everyday Casual
348455881_1297786804280626_2842803708560184494_n_jpg.rf.I420awMGBW0VTGDeTEZu.jpg,Semi-Formal Kurta,Semi Formal
338152572_599588078751286_6033189537586359545_n_jpg.rf.IdhSo9XoaGbZW90kSytF.jpg,Everyday Casual Kurta,Everyday Casual
331288650_920924815621929_5078927456758297108_n_jpg.rf.IUDt43PnuJvQKchZWLmm.jpg,Everyday Casual Kurta,Everyday Casual
347557057_669930981840329_7846298210412995879_n_jpg.rf.ITqKg2Z425qza7W5xW0m.jpg,Semi-Formal Kurta,Semi Formal
331310182_918493702618174_4200121735286012642_n_jpg.rf.IoVoBtvD4zlaGr7H1Ab8.jpg,Everyday Casual Kurta,Everyday Casual
337909841_248735504243632_26670664946680340_n_jpg.rf.IqGGjBXQBZ5fBIUv0uRF.jpg,Everyday Casual Kurta,Everyday Casual
364080683_841297240759162_2390074405383061786_n_jpg.rf.IfO9gZTLPyljttp5JCEI.jpg,Other,Other
318861029_468223592058644_5760403214671039661_n_jpg.rf.I3waO1GVU32TYj675kzW.jpg,Everyday Casual Kurta,Everyday Casual
364275767_936308600772655_5243844337163034658_n_jpg.rf.xHsiMY6zGcVvINBGxarn.jpg,Other,Other
368486054_647954557298462_283684337063049059_n_jpg.rf.It9l0tH0m3XotQU8JFey.jpg,Everyday Casual Kurta,Everyday Casual
351106068_931027821517522_1661079983452132677_n_jpg.rf.J4cBUtaLQRdvnOjxbPWJ.jpg,Semi-Formal Kurta,Semi Formal
385843548_1328044057836169_1053893697750839185_n_jpg.rf.xHL67DmVV9s6ZdJW5OCk.jpg,Wedding Guest Gharara,Formal
355816066_621634449930116_2943656306660252334_n_jpg.rf.xRXtqMTpE8Xe5ZKwxbOk.jpg,Other,Other
305668039_465059582207343_5457212225199157243_n_jpg.rf.xPUmt4o3zuG2CjLkrTFX.jpg,Everyday Casual Kurta,Everyday Casual
315327682_918152739161296_4772894109725371561_n_jpg.rf.xXFvNjeXAXYc0WWBGqj2.jpg,Everyday Casual Straight Pant,Everyday Casual
334950056_915968806497569_6923605422954291960_n_jpg.rf.xJnuUDpT4XGbfR3Ik5Wv.jpg,Everyday Casual Kurta,Everyday Casual
352577306_662078552625572_992128907842741670_n_jpg.rf.xcCMj0qtBu7G79xtAKQe.jpg,Everyday Casual Frock,Everyday Casual
373381956_307155375185619_9190488676092144530_n_jpg.rf.xf8HWLARjj0qC0HPDXyS.jpg,Everyday Casual Kurta,Everyday Casual
325175888_1343964106358178_6029803875475527299_n_webp.rf.y7uqkrYEyYMreIdgCTcI.webp,Everyday Casual Kurta,Everyday Casual
332809503_1271026190116158_2701749243739908775_n_jpg.rf.xZ3jyr3RmTax9wkcFhTb.jpg,Everyday Casual Kurta,Everyday Casual
347154898_644227403704943_6427053753202508554_n_jpg.rf.yDUKsnyPhghdgRZDvo0b.jpg,Other,Other
350619018_843693750711139_3502717459381800996_n_jpg.rf.y3BjjSuPLxDUGrsvu6as.jpg,Other,Other
350237574_169267905880295_3510799436191197507_n_jpg.rf.yaSfuN97UQbs2GtV32LS.jpg,Everyday Casual Kurta,Everyday Casual
317481661_5617793248337031_3445061981524028476_n_jpg.rf.yh7ZiqCQp8jKRFCRhT6u.jpg,Other,Other
361561304_825902605562669_4578045920342536726_n_jpg.rf.yPRsYyqSPvEdaHeVa9Iv.jpg,Semi-Formal Kurta,Semi Formal
366432216_1027359608437788_5491012799016543490_n_jpg.rf.yEDrnoplnOQ9nPnloYXY.jpg,Everyday Casual Dupatta,Everyday Casual
354024451_800060378407307_8287792156420506630_n_jpg.rf.yr1w5BvZvYt3YRMVPQmP.jpg,Semi-Formal Kurta,Semi Formal
338955812_962159208538178_7251645006390786208_n_jpg.rf.yv1ekFxNDjIu55Pwq39I.jpg,Everyday Casual Dupatta,Everyday Casual
306893610_1048902189154342_2187110250416647028_n_webp.rf.yr7PUCuK63fNqTvQITjC.webp,Everyday Casual Kurta,Everyday Casual
340295275_878382829890549_9140007189705398098_n_jpg.rf.yvXMkqZWj0vL8I8vvn4j.jpg,Semi-Formal Frock,Semi Formal
353364138_793068862208271_5102417079478402186_n_jpg.rf.zFEhk0mFIdxrVY0wDVdl.jpg,Other,Other
297946049_171327615456274_4501589772082474991_n_webp.rf.zMVgNDBsVJBDa5sndsV6.webp,Other,Other
347578561_3374822202758678_5788981692577417077_n_jpg.rf.zRf1AhtDUPD3soG3YLtW.jpg,Other,Other
337307900_150198491007783_2242383859557788098_n_jpg.rf.zRiUxFiuKkSjkoaK121v.jpg,Everyday Casual Kurta,Everyday Casual
349469978_643363290543537_3436559666247138664_n_jpg.rf.zOVBmRGbEwrKWuJIkOLM.jpg,Everyday Casual Kurta,Everyday Casual
286837433_1637591533263465_4174339957737141567_n_jpg.rf.zp65n15oBbdhfk9FM1is.jpg,Other,Other
337536979_230971912747478_4422254429493489499_n_jpg.rf.zSz44V5kkG5lzIjvnlq6.jpg,Wedding Guest Jacket,Formal
311124176_197817835963614_708632337413124037_n_jpg.rf.zUpJX9d3uX1t6uqrVLiY.jpg,Other,Other
288737976_5271016869641419_6978747571287658131_n_jpg.rf.zavD1MBj7WukEv7a91hB.jpg,Everyday Casual Kurta,Everyday Casual
338285155_1240825963490874_8582988319165609157_n_jpg.rf.pj7JRruQNOvO9UVAClsP.jpg,Semi-Formal Kurta,Semi Formal
327494635_1138449300161404_7778773951040004461_n_jpg.rf.plwB0rZ6Yb4IYM19tFHD.jpg,Everyday Casual Dupatta,Everyday Casual
323807339_1544774189339700_4075602729878135139_n_jpg.rf.zrPxhGMbGUXRf2klhbBd.jpg,Everyday Casual Frock,Everyday Casual
367348304_955387622210822_4335718401167703496_n_jpg.rf.pkyqH8jNXoN8kukUQbeP.jpg,Everyday Casual Kurta,Everyday Casual
347207312_2405122733000145_7163877921303021232_n_jpg.rf.pmo6SR12EuSmvteQvX8l.jpg,Other,Other
387664445_191541373966907_3995605429558615264_n_jpg.rf.pvuoXRM1yDBL3EzlCG5g.jpg,Semi-Formal Gharara,Semi Formal
297036287_149918810973863_3451673601548242734_n_jpg.rf.pnj3aP7QJ9H0BTYt8QB5.jpg,Other,Other
347403410_818007009685562_4343552803942204793_n_jpg.rf.qOEdLLhLDHbNftnBsQH2.jpg,Other,Other
364257847_3568043983470516_5222040663838298674_n_jpg.rf.pxwZWCOy4nMgKkSsAGdU.jpg,Other,Other
365119132_1073459160702460_4059247334073816898_n_jpg.rf.qS6bushVl5ZLbVGaI3i3.jpg,Everyday Casual Dupatta,Everyday Casual
375871285_3477753845772791_1103139853353517702_n_jpg.rf.rDhvQkX8wcSibVQoiZXd.jpg,Everyday Casual Dupatta,Everyday Casual
370113492_18301098148184038_8770209467448152345_n_jpg.rf.qRHRhI5lmFfEcUIrABgn.jpg,Semi-Formal Kurta,Semi Formal
328510478_911729630052396_731934516880190231_n_jpg.rf.r2ykPSgdtiyK47Ii8AEI.jpg,Everyday Casual Kurta,Everyday Casual
333595848_881489953118869_2939812843842215869_n_jpg.rf.rHRM3qZ57rKlfOkl59Mm.jpg,Semi-Formal Kurta,Semi Formal
335932311_877821959975139_7938950105707674847_n_jpg.rf.s7vqAibp2FVA6cp5mdyb.jpg,Everyday Casual Kurta,Everyday Casual
337448186_226153259923900_5476025772827967582_n_jpg.rf.rNN2RHA0uISXeohTUosD.jpg,Everyday Casual Frock,Everyday Casual
387735366_869813024504960_9221444245112591953_n_jpg.rf.s8mGbTFUgLcFYAT8p4os.jpg,Everyday Casual Kurta,Everyday Casual
296244821_148957521121553_7001064340906401985_n_jpg.rf.qZAGWYsqxewaQRFzhZnx.jpg,Wedding Guest Kurti,Formal
295362623_560371042337687_1379988633759669703_n_jpg.rf.sQXaiXlBX4CN2mbyEcYK.jpg,Everyday Casual Kurta,Everyday Casual
280338004_168747312239793_7288829482585895041_n_jpg.rf.raSbfVi5f5suIxhU78vX.jpg,Wedding Guest Choli,Formal
301083157_465092602190599_6068583158626718807_n_jpg.rf.sfPRiLDOBO1NbPxBR5Nd.jpg,Other,Other
347073683_890851142011320_5963402556347884081_n_jpg.rf.sVGIyqMloKadGoJkDHUA.jpg,Other,Other
316001473_642634377328764_1415333511436121_n_jpg.rf.sCzqTXCndHM65oTfHX6L.jpg,Semi-Formal Kurta,Semi Formal
355356298_646074770886215_7556760899954599476_n_jpg.rf.srYOxD4Hiho6A95GJ6DC.jpg,Everyday Casual Kurta,Everyday Casual
350401813_213620034849732_5023373340576039148_n_jpg.rf.sZJZKfNFDqWgywkfTg3D.jpg,Everyday Casual Kurta,Everyday Casual
374818290_608536718026311_4033946884196395751_n_jpg.rf.t2i5qbeTg7YTrexp7Wks.jpg,Semi-Formal Kurta,Semi Formal
277951582_706358460715075_6925836962440019908_n_jpg.rf.suEk28feGpvMZAZoeHsH.jpg,Wedding Guest Maxi,Formal
311995365_642121607495034_4027106561102864313_n_jpg.rf.sirjwqgF6387k0zDHMqG.jpg,Other,Other
387698287_2052253768449591_8072275888870962328_n_jpg.rf.Qr4TZtZALbwEbmTYip2r.jpg,Everyday Casual Kurta,Everyday Casual
367688533_995909708379680_2523765130696237707_n_jpg.rf.t1t8rEZ8mqt0fF5fhoTW.jpg,Everyday Casual Kurta,Everyday Casual
350457781_1279537112975681_2248885265099797479_n_jpg.rf.tJCa4x5bm6yKZObgx5uO.jpg,Everyday Casual Kurta,Everyday Casual
285014046_131933752832196_5400719887204443512_n_jpg.rf.QzVWU51whQWgBV7h2DLG.jpg,Other,Other
334048330_6107934629266011_6914040489365319345_n_jpg.rf.RRnB6Y2AJ64SyxjXmXlB.jpg,Other,Other
372846448_680581767426551_3972917670673473404_n_jpg.rf.tFWAVkv38LCU9EqcoSqf.jpg,Other,Other
315420526_833046044695917_7110434001439428274_n_jpg.rf.QuW0qv2uiv96JY35qsJS.jpg,Everyday Casual Kurta,Everyday Casual
350482967_1193712791314527_8945799427682325112_n_jpg.rf.RvDGBtKrcjnkwUuEh483.jpg,Everyday Casual Kurta,Everyday Casual
314598453_793534101740071_3007998538905903367_n_jpg.rf.RtIKtJAbNPlVqWRqGtBg.jpg,Everyday Casual Kurta,Everyday Casual
338265187_599448685403072_8847099801321826583_n_jpg.rf.RVVMuADHcvjkcf7YzVCA.jpg,Everyday Casual Kurta,Everyday Casual
287925066_581319090227451_2247525435836248822_n_jpg.rf.RoxihJ8FTrOnDGUY60yj.jpg,Everyday Casual Kurta,Everyday Casual
294918599_177625934648273_8545365969237598129_n_webp.rf.SMnnziKtEwBYQzi59vkh.webp,Everyday Casual Kurta,Everyday Casual
311259438_476518354509660_6368314902213818590_n_jpg.rf.Sb5fBQwsQzHu9JeMO22X.jpg,Other,Other
383161150_521155886884484_3655834192212120107_n_jpg.rf.SjCyDQ8fXApwxIQTEnZY.jpg,Wedding Guest Maxi,Formal
344640369_1967293813624635_4911189626945664206_n_jpg.rf.TDVDlDKtooy2vGHDmNnx.jpg,Other,Other
365486721_997524751286390_7303709289901878362_n_jpg.rf.SegEmSIeReiITalrMNA5.jpg,Everyday Casual Kurta,Everyday Casual
387826638_869144614571801_6312784574475283677_n_jpg.rf.TGKIFuXVq4QCP7kCCfnw.jpg,Everyday Casual Kurta,Everyday Casual
286931764_366664508685498_7949511434559863871_n_jpg.rf.RwYR4y18GnagfkcLZkBh.jpg,Other,Other
363384436_295338116343217_4952058680912621319_n_jpg.rf.SmMhje2hXvJ3nKrahCz7.jpg,Other,Other
338390109_555211793386334_5331813762000739277_n_jpg.rf.TIwu4jEEcsr7mzE9cGpq.jpg,Everyday Casual Kurta,Everyday Casual
363285150_1018195299350827_3445940391987139714_n_jpg.rf.TQNhZjhc1egZJLKfmfEf.jpg,Other,Other
320397401_129084069796992_5622042198478742155_n_jpg.rf.TRwhG9STMKCTE801MmcH.jpg,Everyday Casual Kurta,Everyday Casual
285387007_1055867165025893_4756238535899788283_n_jpg.rf.TaOTquk4xcxIv1bob9Rc.jpg,Everyday Casual Kurta,Everyday Casual
337525198_1668445223611100_2676015759196183711_n_jpg.rf.TSI2XaouIkUsmwHlWB0c.jpg,Everyday Casual Kurta,Everyday Casual
310062466_131603466301828_601972596318938739_n_webp.rf.TwMJbf24deIz7aZbu9cn.webp,Other,Other
344589616_1515247985950988_3977723837214384888_n_jpg.rf.TQMj1bLLbTSe2aH4Fdz9.jpg,Other,Other
293607776_718351666125160_7231000553048471938_n_webp.rf.U0Wibt3qJCiA8QizCKFj.webp,Other,Other
310806696_614346790166269_7955487822310588026_n_jpg.rf.TKTbl8yuPpnESJgHUWs7.jpg,Other,Other
332825787_213990791189652_2300676592774098356_n_jpg.rf.UY7EEwFPXksUPiPfyHlv.jpg,Everyday Casual Kurta,Everyday Casual
362974435_244025028531960_493310245014522415_n_jpg.rf.UL4IEaDS8hhQF1eNPIVP.jpg,Other,Other
365837449_1384301222518112_8607197289495879629_n_jpg.rf.Tq3bJXd8N15V1e8oZcgf.jpg,Other,Other
333763772_894245968461463_1631461847402053955_n_jpg.rf.haI0Y7D7aMAdJj8Pjy9D.jpg,Everyday Casual Kurta,Everyday Casual
348480015_157928847096109_3468224871472360717_n_jpg.rf.hXoanJxV36dG1Z2VuEAM.jpg,Everyday Casual Kurta,Everyday Casual
322040784_707843844238756_6282496497254258416_n_jpg.rf.UZYkRFymOH39JUanNQDl.jpg,Everyday Casual Kurta,Everyday Casual
366167130_1914422598928399_6935131481442282871_n_jpg.rf.hrYQctEkrKFYVxrTUMTG.jpg,Everyday Casual Kurta,Everyday Casual
361221456_1265855144136011_4250684681733701867_n_webp.rf.hgv888rMV4wA5KS4RowA.webp,Everyday Casual Kurta,Everyday Casual
385778578_18267091819093875_4830720059100266400_n_jpg.rf.UJvxmhnAog1eXv4u3WYy.jpg,Wedding Guest Kurta,Formal
267733175_4642981989114552_3100408306743110587_n_jpg.rf.i0wHSGdlay3JSLx8d9Q4.jpg,Wedding Guest Choli,Formal
365458984_811918137058213_2852665286400053955_n_jpg.rf.iLfokau9FwbJ42SbdxMY.jpg,Everyday Casual Kurta,Everyday Casual
374531493_1186752965609797_5923330059345087602_n_jpg.rf.ipBUhZdS0XHwbPXzJ4Vt.jpg,Other,Other
288443384_531683281766709_7806766032017576636_n_jpg.rf.iUmZJp2ZBlvKxRI4qFMe.jpg,Everyday Casual Dupatta,Everyday Casual
370239067_1019125302617220_719528665627971907_n_jpg.rf.j2dOuJkfyjkD1dfDuNmz.jpg,Other,Other
337796463_783260783216661_6580716182201192336_n_jpg.rf.iqWZ60JIILHunWZDoShH.jpg,Everyday Casual Kurta,Everyday Casual
331223789_6191798417530772_4451659779335893587_n_jpg.rf.ik1jhnnZfiHrB70Zuqw3.jpg,Everyday Casual Dupatta,Everyday Casual
295909019_3003886886500465_4902030075052627566_n_webp.rf.jVasK4ynTHlgZlOBKHrK.webp,Other,Other
312055827_667343994718906_4442375569907830096_n_webp.rf.j6vpL7gavgUoElnQY40e.webp,Everyday Casual Kurta,Everyday Casual
284924858_334097802135400_4949202523615902561_n_jpg.rf.j2nfBKhFI81WNt4uUmFa.jpg,Other,Other
210115178_145190221042578_388129336433493070_n_jpg.rf.itK2KpbJQsIoc69tor6X.jpg,Bridal Dupatta,Formal
289515582_346452297673108_2248140530711855127_n_jpg.rf.jVeKaowPbLPMkIsY5yGS.jpg,Everyday Casual Kurta,Everyday Casual
289174882_3279803885582884_236189874248541354_n_jpg.rf.jkcRKAsCc88qu3cM8YZ2.jpg,Other,Other
288528548_1198999207534554_6290555360589664434_n_jpg.rf.jevwWa3ma5F8bZfcvciM.jpg,Other,Other
348214638_177469308290756_8256568452973618277_n_jpg.rf.jbbw8KySHi1Jdib5FuxT.jpg,Other,Other
334302213_954988692184049_2273568751889392613_n_jpg.rf.jZZZt5rAkmQ7Vd1EGHDM.jpg,Everyday Casual Kurta,Everyday Casual
366177215_6518731654877924_1165837094146147293_n_jpg.rf.jpT6zttv51hzxLRsJrYo.jpg,Everyday Casual Kurta,Everyday Casual
373568926_706091228211244_6062931999033467099_n_jpg.rf.k0wbQPppqMnJiibJtLQ8.jpg,Other,Other
353443883_552304400446985_8724812067515765169_n_jpg.rf.k7TPQqvKvaMQfKFe77NE.jpg,Everyday Casual Kurta,Everyday Casual
292160002_741564383716270_5517096659244360292_n_jpg.rf.kDdX7a0KIG1KurUXFKsq.jpg,Everyday Casual Kurta,Everyday Casual
374646309_974521920510484_5202141339254486070_n_jpg.rf.kCerdDlAzEliIeQOxIWL.jpg,Everyday Casual Kurta,Everyday Casual
343253431_780687910429606_3691924812058141267_n_jpg.rf.kI6Z6FqmW45zfBH5neY2.jpg,Other,Other
382979786_722517773248316_5671158016196670557_n_jpg.rf.jx4a3yhkRNLahYkrmzzB.jpg,Everyday Casual Kurta,Everyday Casual
370259024_704459455054148_1604381628810064307_n_jpg.rf.kRecDRa396ZMz1G4Twgi.jpg,Everyday Casual Kurta,Everyday Casual
314919025_777738693325601_3044355133162635733_n_jpg.rf.Mpy22N6V3LFbFWnOofIn.jpg,Everyday Casual Kurta,Everyday Casual
336957127_917704999350919_1301142200239972909_n_jpg.rf.kSjJELqWHhfIMtZPxBUg.jpg,Everyday Casual Kurta,Everyday Casual
321090189_546123194042420_3645391454128887809_n_jpg.rf.kqjSDkoeCKfpYNTWaU3b.jpg,Everyday Casual Frock,Everyday Casual
329848599_1251321695478722_2986334293218375112_n_jpg.rf.MxJrrf3FdmbNjo0eKNrI.jpg,Semi-Formal Dupatta,Semi Formal
324102916_727441948745808_6341594854276961388_n_jpg.rf.N4UPGxp1srJWRIptz3JA.jpg,Other,Other
361100246_825902748895988_8351760706181108561_n_jpg.rf.NfVwkys6Qd31x2OEfIhn.jpg,Semi-Formal Kurta,Semi Formal
337360195_212433258040400_2571284116325830719_n_jpg.rf.NCYO5tFFhZlQw5vef3b3.jpg,Everyday Casual Kurta,Everyday Casual
370517033_310914631452232_352090202693086459_n_jpg.rf.N08vANc57FJIpl9EqXQe.jpg,Other,Other
360095009_292323633311332_7341083098489861573_n_jpg.rf.O2nxIFpXqr2jTxCAq60p.jpg,Other,Other
355285935_309427441416107_4698929771831154189_n_jpg.rf.OBFTm83kRWT2dVAl7Iym.jpg,Everyday Casual Frock,Everyday Casual
338277918_1394638744617717_3340043274854132259_n_jpg.rf.O3TCM3GiHPLs3afzLWhy.jpg,Everyday Casual Kurta,Everyday Casual
366214690_1336495853909220_26717634177001572_n_jpg.rf.NYkdcSf6Lvd7zgsqGgyO.jpg,Everyday Casual Kurta,Everyday Casual
330422124_201642308911359_8396926509063313803_n_jpg.rf.OHjR4lqW0A8ry4njzXAK.jpg,Everyday Casual Kurta,Everyday Casual
337321996_189375643836286_2204519823282752241_n_jpg.rf.OFh2J0qRZBudC4xQnoZ6.jpg,Everyday Casual Kurta,Everyday Casual
313935903_1189892528571796_4943887080850284832_n_jpg.rf.OVXe81nQk66hUsarM5sk.jpg,Everyday Casual Kurta,Everyday Casual
236565753_346352707035439_6640948214549186565_n_jpg.rf.OTPSR9h6d6HkvX1rcbdK.jpg,Wedding Guest Jacket,Formal
300962142_1021059801912858_1667539013506182539_n_webp.rf.OXMdCzcQ4fsNi13gZ26J.webp,Everyday Casual Kurta,Everyday Casual
346002283_152779377602835_3685968389567883483_n_jpg.rf.OT4ErUF2UdiSYEv8QtzD.jpg,Other,Other
333887807_155977933965399_4396532440158533175_n_jpg.rf.OfAm9Q7UUdujEGQYa4Lb.jpg,Everyday Casual Kurta,Everyday Casual
289335186_396595579187552_3337380105211874241_n_jpg.rf.OrUpyqVZL5Ysh9GY2y0e.jpg,Other,Other
284356577_339746954938491_6108265948533689348_n_jpg.rf.PDDDJbCPIdeGqeMq03lc.jpg,Wedding Guest Kurta,Formal
371472662_311554024784206_1686224670727177079_n_jpg.rf.PCv6fEtfAzYZwxWlvfRC.jpg,Semi-Formal Kurta,Semi Formal
293707375_1067277437557572_8310740016136590393_n_jpg.rf.PWTXttf97eDj4eEIlATA.jpg,Everyday Casual Kurta,Everyday Casual
347296447_702443748307304_8735654867190929497_n_jpg.rf.PfltwpV2eApIWHv6RfY5.jpg,Other,Other
334132385_231201119416536_6433343747658662751_n_jpg.rf.PvcEouh9aYrXNOKLiQh6.jpg,Other,Other
330129696_509275011159881_6481069249726719532_n_webp.rf.PyjwdV38orsCe1xRvKnI.webp,Everyday Casual Kurta,Everyday Casual
